Num,PlanCode,Channel,FA,Unknown,Gender,IssAge,PremMode,WL,PP,Unknown
10003091,57,FC,48000000,0,1,40,12,999,20,1
10003092,57,FC,48000000,0,1,40,12,999,20,1
10003093,57,FC,47000000,0,1,17,12,999,20,1
10003094,57,FC,45000000,0,2,27,12,999,20,1
10003095,57,FC,45000000,0,1,42,12,999,20,1
10003096,57,FC,45000000,0,1,43,12,999,20,1
10003097,57,FC,45000000,0,2,50,12,999,20,1
10003098,57,FC,44000000,0,1,20,12,999,20,1
10003099,57,FC,44000000,0,2,27,12,999,20,1
10003100,57,FC,43000000,0,2,57,12,999,20,1
10003101,57,FC,41000000,0,1,22,12,999,20,1
10003102,57,FC,41000000,0,1,45,12,999,20,1
10003103,57,FC,41000000,0,1,58,12,999,20,1
10003104,57,FC,40000000,0,1,22,12,999,20,1
10003105,57,FC,40000000,0,1,25,12,999,20,1
10003106,57,FC,40000000,0,1,25,12,999,20,1
10003107,57,FC,40000000,0,2,29,12,999,20,1
10003108,57,FC,40000000,0,1,30,12,999,20,1
10003109,57,FC,40000000,0,2,32,12,999,20,1
10003110,57,FC,40000000,0,2,34,12,999,20,1
10003111,57,FC,40000000,0,1,36,12,999,20,1
10003112,57,FC,40000000,0,1,40,12,999,20,1
10003113,57,FC,40000000,0,1,41,12,999,20,1
10003114,57,FC,40000000,0,2,41,12,999,20,1
10003115,57,FC,40000000,0,2,41,12,999,20,1
10003116,57,FC,40000000,0,2,42,12,999,20,1
10003117,57,FC,40000000,0,2,42,12,999,20,1
10003118,57,FC,40000000,0,2,42,12,999,20,1
10003119,57,FC,40000000,0,1,43,12,999,20,1
10003120,57,FC,40000000,0,1,45,12,999,20,1
10003121,57,FC,40000000,0,2,45,12,999,20,1
10003122,57,FC,40000000,0,1,47,12,999,20,1
10003123,57,FC,40000000,0,1,48,12,999,20,1
10003124,57,FC,40000000,0,1,48,12,999,20,1
10003125,57,FC,40000000,0,1,49,12,999,20,1
10003126,57,FC,40000000,0,1,49,12,999,20,1
10003127,57,FC,40000000,0,1,49,12,999,20,1
10003128,57,FC,40000000,0,2,51,12,999,20,1
10003129,57,FC,40000000,0,1,55,12,999,20,1
10003130,57,FC,40000000,0,1,56,12,999,20,1
10003131,57,FC,40000000,0,2,60,12,999,20,1
10003132,57,FC,37000000,0,1,26,12,999,20,1
10003133,57,FC,37000000,0,2,39,12,999,20,1
10003134,57,FC,37000000,0,2,44,12,999,20,1
10003135,57,FC,36000000,0,2,40,12,999,20,1
10003136,57,FC,35000000,0,2,17,12,999,20,1
10003137,57,FC,35000000,0,2,18,12,999,20,1
10003138,57,FC,35000000,0,1,26,12,999,20,1
10003139,57,FC,35000000,0,1,30,12,999,20,1
10003140,57,FC,35000000,0,1,33,12,999,20,1
10003141,57,FC,35000000,0,2,35,12,999,20,1
10003142,57,FC,35000000,0,2,35,12,999,20,1
10003143,57,FC,35000000,0,1,39,12,999,20,1
10003144,57,FC,35000000,0,1,41,12,999,20,1
10003145,57,FC,35000000,0,1,44,12,999,20,1
10003146,57,FC,35000000,0,1,45,12,999,20,1
10003147,57,FC,35000000,0,1,49,12,999,20,1
10003148,57,FC,35000000,0,2,56,12,999,20,1
10003149,57,FC,33000000,0,2,40,12,999,20,1
10003150,57,FC,32000000,0,2,50,12,999,20,1
10003151,57,FC,32000000,0,1,52,12,999,20,1
10003152,57,AM,31000000,0,2,52,12,999,20,1
10003153,57,FC,30000000,0,1,16,12,999,20,1
10003154,57,FC,30000000,0,1,18,12,999,20,1
10003155,57,TFC,30000000,0,1,20,12,999,20,1
10003156,57,TFC,30000000,0,1,21,12,999,20,1
10003157,57,TFC,30000000,0,1,21,12,999,20,1
10003158,57,TFC,30000000,0,2,22,12,999,20,1
10003159,57,TFC,30000000,0,1,23,12,999,20,1
10003160,57,TFC,30000000,0,1,24,12,999,20,1
10003161,57,TFC,30000000,0,1,24,12,999,20,1
10003162,57,TFC,30000000,0,1,24,12,999,20,1
10003163,57,TFC,30000000,0,1,25,12,999,20,1
10003164,57,TFC,30000000,0,1,25,12,999,20,1
10003165,57,TFC,30000000,0,1,26,12,999,20,1
10003166,57,TFC,30000000,0,1,26,12,999,20,1
10003167,57,TFC,30000000,0,1,27,12,999,20,1
10003168,57,TFC,30000000,0,1,28,12,999,20,1
10003169,57,TFC,30000000,0,2,29,12,999,20,1
10003170,57,TFC,30000000,0,1,30,12,999,20,1
10003171,57,FC,30000000,0,1,31,12,999,20,1
10003172,57,TFC,30000000,0,1,32,12,999,20,1
10003173,57,TFC,30000000,0,1,32,12,999,20,1
10003174,57,TFC,30000000,0,1,32,12,999,20,1
10003175,57,TFC,30000000,0,1,32,12,999,20,1
10003176,57,AM,30000000,0,1,32,12,999,20,1
10003177,57,TFC,30000000,0,2,32,12,999,20,1
10003178,57,FC,30000000,0,1,33,12,999,20,1
10003179,57,TFC,30000000,0,2,33,12,999,20,1
10003180,57,TFC,30000000,0,2,33,12,999,20,1
10003181,57,AM,30000000,0,2,34,12,999,20,1
10003182,57,FC,30000000,0,2,35,12,999,20,1
10003183,57,FC,30000000,0,1,36,12,999,20,1
10003184,57,TFC,30000000,0,1,36,12,999,20,1
10003185,57,FC,30000000,0,2,36,12,999,20,1
10003186,57,FC,30000000,0,2,36,12,999,20,1
10003187,57,TFC,30000000,0,1,37,12,999,20,1
10003188,57,TFC,30000000,0,1,37,12,999,20,1
10003189,57,FC,30000000,0,1,38,12,999,20,1
10003190,57,TFC,30000000,0,1,38,12,999,20,1
10003191,57,FC,30000000,0,1,38,12,999,20,1
10003192,57,FC,30000000,0,1,39,12,999,20,1
10003193,57,FC,30000000,0,1,41,12,999,20,1
10003194,57,FC,30000000,0,1,41,12,999,20,1
10003195,57,FC,30000000,0,2,42,12,999,20,1
10003196,57,FC,30000000,0,2,42,12,999,20,1
10003197,57,FC,30000000,0,1,44,12,999,20,1
10003198,57,FC,30000000,0,2,44,12,999,20,1
10003199,57,FC,30000000,0,2,44,12,999,20,1
10003200,57,TFC,30000000,0,2,45,12,999,20,1
10003201,57,TFC,30000000,0,1,46,12,999,20,1
10003202,57,FC,30000000,0,2,47,12,999,20,1
10003203,57,TFC,30000000,0,2,47,12,999,20,1
10003204,57,FC,30000000,0,1,48,12,999,20,1
10003205,57,FC,30000000,0,2,48,12,999,20,1
10003206,57,FC,30000000,0,1,49,12,999,20,1
10003207,57,FC,30000000,0,2,50,12,999,20,1
10003208,57,FC,30000000,0,2,51,12,999,20,1
10003209,57,FC,30000000,0,2,54,12,999,20,1
10003210,57,FC,30000000,0,1,56,12,999,20,1
10003211,57,FC,30000000,0,2,57,12,999,20,1
10003212,57,FC,30000000,0,2,57,12,999,20,1
10003214,58,FC,28000000,0,2,27,12,999,20,1
10003215,58,FC,28000000,0,2,46,12,999,20,1
10003216,58,FC,27000000,0,2,44,12,999,20,1
10003218,58,FC,26000000,0,2,38,12,999,20,1
10003219,58,FC,26000000,0,1,45,12,999,20,1
10003220,58,FC,25000000,0,1,25,12,999,20,1
10003221,58,FC,25000000,0,1,27,12,999,20,1
10003222,58,FC,25000000,0,1,43,12,999,20,1
10003223,58,FC,25000000,0,2,46,12,999,20,1
10003224,58,FC,25000000,0,2,46,12,999,20,1
10003225,58,FC,25000000,0,2,52,12,999,20,1
10003226,58,FC,24000000,0,2,42,12,999,20,1
10003227,58,FC,23000000,0,1,40,12,999,20,1
10003228,58,FC,23000000,0,1,42,12,999,20,1
10003229,58,FC,23000000,0,1,42,12,999,20,1
10003230,58,FC,23000000,0,1,42,12,999,20,1
10003231,58,FC,22000000,0,1,37,12,999,20,1
10003232,58,FC,22000000,0,1,40,12,999,20,1
10003233,58,FC,22000000,0,2,51,12,999,20,1
10003235,58,TFC,21000000,0,1,23,12,999,20,1
10003236,58,FC,21000000,0,2,51,12,999,20,1
10003237,58,FC,21000000,0,2,51,12,999,20,1
10003238,58,FC,20000000,0,1,23,12,999,20,1
10003239,58,TFC,20000000,0,2,25,12,999,20,1
10003240,58,FC,20000000,0,2,27,12,999,20,1
10003241,58,TFC,20000000,0,1,28,12,999,20,1
10003242,58,TFC,20000000,0,1,28,12,999,20,1
10003243,58,FC,20000000,0,1,36,12,999,20,1
10003244,58,FC,20000000,0,2,37,12,999,20,1
10003245,58,FC,20000000,0,2,37,12,999,20,1
10003246,58,TFC,20000000,0,2,39,12,999,20,1
10003247,58,TFC,20000000,0,2,39,12,999,20,1
10003248,58,TFC,20000000,0,2,39,12,999,20,1
10003249,58,TFC,20000000,0,2,39,12,999,20,1
10003250,58,AM,20000000,0,1,41,12,999,20,1
10003251,58,FC,20000000,0,1,45,12,999,20,1
10003252,58,AM,20000000,0,1,46,12,999,20,1
10003253,58,FC,20000000,0,1,46,12,999,20,1
10003254,58,FC,20000000,0,1,46,12,999,20,1
10003255,58,FC,20000000,0,2,47,12,999,20,1
10003256,58,FC,20000000,0,1,49,12,999,20,1
10003257,58,FC,20000000,0,2,49,12,999,20,1
10003258,58,FC,20000000,0,1,54,12,999,20,1
10003259,58,FC,20000000,0,2,54,12,999,20,1
10003267,58,FC,95000000,0,1,34,12,999,21,1
10003268,58,FC,100000000,0,1,37,12,999,23,1
10003269,58,FC,150000000,0,1,31,12,999,24,1
10003270,58,FC,80000000,0,2,41,12,999,24,1
10003271,58,FC,60000000,0,2,46,12,999,24,1
10003272,58,FC,51000000,0,1,36,12,999,24,1
10003273,58,FC,51000000,0,2,46,12,999,24,1
10003274,58,FC,30000000,0,2,45,12,999,25,1
10003275,58,FC,100000000,0,1,39,12,999,26,1
10003276,58,FC,51000000,0,1,34,12,999,26,1
10003277,58,FC,50000000,0,1,34,12,999,26,1
10003278,58,FC,50000000,0,2,44,12,999,26,1
10003279,58,AM,31000000,0,2,54,12,999,26,1
10003280,58,FC,51000000,0,2,28,12,999,27,1
10003281,58,FC,20000000,0,2,43,12,999,27,1
10003282,58,FC,51000000,0,1,37,12,999,28,1
10003283,58,FC,30000000,0,2,32,12,999,28,1
10003284,58,FC,60000000,0,1,31,12,999,29,1
10003285,58,TFC,30000000,0,1,31,12,999,29,1
10003286,58,TFC,30000000,0,1,31,12,999,29,1
10003287,58,TFC,30000000,0,1,31,12,999,29,1
10003288,59,TFC,25000000,0,1,31,12,999,29,1
10003289,59,TFC,25000000,0,1,31,12,999,29,1
10003290,59,FC,100000000,0,1,25,12,999,30,1
10003291,59,TFC,100000000,0,2,25,12,999,30,1
10003292,59,FC,100000000,0,2,24,12,999,31,1
10003293,59,FC,100000000,0,1,29,12,999,31,1
10003294,59,FC,50000000,0,1,24,12,999,31,1
10003295,59,FC,34000000,0,1,29,12,999,31,1
10003296,59,TFC,30000000,0,2,39,12,999,31,1
10003297,59,TFC,100000000,0,1,33,12,999,32,1
10003298,59,AM,50000000,0,2,48,12,999,32,1
10003299,59,TFC,30000000,0,2,23,12,999,32,1
10003300,59,FC,50000000,0,1,47,12,999,33,1
10003301,59,TFC,30000000,0,1,27,12,999,33,1
10003302,59,TFC,30000000,0,1,32,12,999,33,1
10003303,59,TFC,30000000,0,1,47,12,999,33,1
10003304,59,FC,100000000,0,1,31,12,999,34,1
10003305,59,FC,100000000,0,1,20,12,999,35,1
10003306,59,AM,200000000,0,1,29,12,999,36,1
10003307,59,FC,145000000,0,2,44,12,999,36,1
10003308,59,FC,260000000,0,1,18,12,999,37,1
10003309,59,AM,40000000,0,2,33,12,999,37,1
10003310,59,FC,40000000,0,2,42,12,999,38,1
10003311,59,TFC,30000000,0,1,17,12,999,38,1
10003312,59,FC,300000000,0,1,16,12,999,39,1
10003313,59,FC,100000000,0,2,16,12,999,39,1
10003314,59,FC,70000000,0,1,16,12,999,39,1
10003315,59,FC,60000000,0,1,16,12,999,39,1
10003316,59,FC,500000000,0,1,15,12,999,40,1
10003317,60,FC,60000000,0,2,15,12,999,40,1
10003318,60,FC,30000000,0,2,40,12,999,40,1
10003319,60,FC,300000000,0,1,35,12,999,45,1
10003320,60,FC,200000000,0,1,35,12,999,45,1
10003321,60,AM,50000000,0,1,32,12,999,48,1
10003322,60,AM,150000000,0,1,26,12,999,54,1
10003323,60,FC,26000000,0,2,50,12,999,0,1
10003324,61,TFC,20000000,0,1,43,12,999,0,1
10003325,61,FC,50000000,0,1,39,12,999,5,1
10003326,61,FC,45000000,0,2,32,12,999,5,1
10003327,61,FC,45000000,0,2,32,12,999,5,1
